time,setpoint,position,following_err,t_ms
1900-01-01 08:37:29.101784,48.3,48.56,0.2600000000000051,11708
1900-01-01 08:37:29.202807,48.2,48.37,0.1699999999999946,11809
1900-01-01 08:37:29.303807,48.1,48.22,0.11999999999999744,11910
1900-01-01 08:37:29.404870,48.0,48.15,0.14999999999999858,12011
1900-01-01 08:37:29.505892,47.9,48.12,0.21999999999999886,12112
1900-01-01 08:37:29.607231,47.8,47.86,0.060000000000002274,12214
1900-01-01 08:37:29.707833,47.7,47.66,0.04000000000000625,12314
1900-01-01 08:37:29.808900,47.6,47.61,0.00999999999999801,12415
1900-01-01 08:37:29.909946,47.5,47.59,0.09000000000000341,12516
1900-01-01 08:37:30.010950,47.4,47.64,0.240000000000002,12617
1900-01-01 08:37:30.111997,47.3,47.44,0.14000000000000057,12718
1900-01-01 08:37:30.212918,47.2,47.16,0.04000000000000625,12819
1900-01-01 08:37:30.314043,47.1,46.93,0.1700000000000017,12921
1900-01-01 08:37:30.414631,47.0,46.86,0.14000000000000057,13021
1900-01-01 08:37:30.515107,46.9,46.86,0.03999999999999915,13122
1900-01-01 08:37:30.616525,46.8,46.89,0.09000000000000341,13223
1900-01-01 08:37:30.717020,46.7,46.99,0.28999999999999915,13324
1900-01-01 08:37:30.818018,46.6,46.98,0.37999999999999545,13425
1900-01-01 08:37:30.919109,46.5,46.76,0.259999999999998,13526
1900-01-01 08:37:31.020151,46.4,47.15,0.75,13627
1900-01-01 08:37:31.121200,46.3,46.42,0.12000000000000455,13728
1900-01-01 08:37:31.222043,46.2,46.31,0.10999999999999943,13829
1900-01-01 08:37:31.323075,46.1,46.23,0.12999999999999545,13930
1900-01-01 08:37:31.423551,46.0,46.13,0.13000000000000256,14030
1900-01-01 08:37:31.524774,45.9,46.18,0.28000000000000114,14131
1900-01-01 08:37:31.625669,45.8,45.92,0.12000000000000455,14232
1900-01-01 08:37:31.726690,45.7,45.77,0.07000000000000028,14333
1900-01-01 08:37:31.827575,45.6,45.6,0.0,14434
1900-01-01 08:37:31.927996,45.5,45.31,0.18999999999999773,14534
1900-01-01 08:37:32.028553,45.4,45.02,0.37999999999999545,14635
1900-01-01 08:37:32.129508,45.3,44.94,0.35999999999999943,14736
1900-01-01 08:37:32.230267,45.2,44.77,0.4299999999999997,14837
1900-01-01 08:37:32.331137,45.1,44.67,0.4299999999999997,14938
1900-01-01 08:37:32.432359,45.0,44.55,0.45000000000000284,15039
1900-01-01 08:37:32.533125,44.9,44.99,0.09000000000000341,15140
1900-01-01 08:37:32.634503,44.8,44.95,0.15000000000000568,15241
1900-01-01 08:37:32.735107,44.7,44.44,0.2600000000000051,15342
1900-01-01 08:37:32.835686,44.6,44.36,0.240000000000002,15442
1900-01-01 08:37:32.936292,44.5,44.22,0.28000000000000114,15543
1900-01-01 08:37:33.036891,44.4,44.21,0.18999999999999773,15643
1900-01-01 08:37:33.137504,44.3,44.19,0.10999999999999943,15744
1900-01-01 08:37:33.238575,44.2,44.51,0.30999999999999517,15845
1900-01-01 08:37:33.338919,44.1,44.24,0.14000000000000057,15945
1900-01-01 08:37:33.439272,44.0,44.14,0.14000000000000057,16046
1900-01-01 08:37:33.540173,43.9,44.09,0.19000000000000483,16147
1900-01-01 08:37:33.641317,43.8,44.07,0.2700000000000031,16248
1900-01-01 08:37:33.742409,43.7,43.88,0.17999999999999972,16349
1900-01-01 08:37:33.842925,43.6,43.75,0.14999999999999858,16449
1900-01-01 08:37:33.944009,43.5,43.95,0.45000000000000284,16551
1900-01-01 08:37:34.045027,43.4,43.46,0.060000000000002274,16652
1900-01-01 08:37:34.146088,43.3,43.32,0.020000000000003126,16753
1900-01-01 08:37:34.246665,43.2,43.73,0.529999999999994,16853
1900-01-01 08:37:34.347900,43.1,43.42,0.3200000000000003,16954
1900-01-01 08:37:34.448628,43.0,43.37,0.36999999999999744,17055
1900-01-01 08:37:34.549622,42.9,43.19,0.28999999999999915,17156
1900-01-01 08:37:34.650583,42.8,42.93,0.13000000000000256,17257
1900-01-01 08:37:34.751522,42.7,42.81,0.10999999999999943,17358
1900-01-01 08:37:34.852459,42.6,42.56,0.03999999999999915,17459
1900-01-01 08:37:34.953055,42.5,42.4,0.10000000000000142,17560
1900-01-01 08:37:35.053767,42.4,41.83,0.5700000000000003,17660
1900-01-01 08:37:35.154709,42.3,42.2,0.09999999999999432,17761
1900-01-01 08:37:35.255204,42.2,42.27,0.07000000000000028,17862
1900-01-01 08:37:35.356478,42.1,42.57,0.46999999999999886,17963
1900-01-01 08:37:35.456975,42.0,41.98,0.020000000000003126,18063
1900-01-01 08:37:35.557554,41.9,41.91,0.00999999999999801,18164
1900-01-01 08:37:35.658798,41.8,41.86,0.060000000000002274,18265
1900-01-01 08:37:35.760098,41.7,41.6,0.10000000000000142,18367
1900-01-01 08:37:35.861300,41.6,41.45,0.14999999999999858,18468
1900-01-01 08:37:35.962121,41.5,41.49,0.00999999999999801,18569
1900-01-01 08:37:36.063129,41.4,41.1,0.29999999999999716,18670
1900-01-01 08:37:36.164357,41.3,41.01,0.28999999999999915,18771
1900-01-01 08:37:36.264801,41.2,41.62,0.4199999999999946,18871
1900-01-01 08:37:36.365877,41.1,41.33,0.22999999999999687,18972
1900-01-01 08:37:36.466903,41.0,41.35,0.3500000000000014,19073
1900-01-01 08:37:36.567918,40.9,41.69,0.7899999999999991,19174
1900-01-01 08:37:36.668885,40.8,41.25,0.45000000000000284,19275
1900-01-01 08:37:36.770092,40.7,40.72,0.01999999999999602,19377
1900-01-01 08:37:36.870766,40.6,40.6,0.0,19477
1900-01-01 08:37:36.971569,40.5,40.16,0.3400000000000034,19578
1900-01-01 08:37:37.072538,40.4,40.08,0.3200000000000003,19679
1900-01-01 08:37:37.173480,40.3,39.97,0.3299999999999983,19780
1900-01-01 08:37:37.273974,40.2,40.06,0.14000000000000057,19880
1900-01-01 08:37:37.374592,40.1,40.06,0.03999999999999915,19981
1900-01-01 08:37:37.475128,40.0,40.31,0.3100000000000023,20082
1900-01-01 08:37:37.576026,40.1,39.62,0.480000000000004,20183
1900-01-01 08:37:37.677004,40.2,39.48,0.720000000000006,20284
1900-01-01 08:37:37.777730,40.3,39.5,0.7999999999999972,20384
1900-01-01 08:37:37.878947,40.4,39.67,0.7299999999999969,20485
1900-01-01 08:37:37.979589,40.5,39.77,0.7299999999999969,20586
1900-01-01 08:37:38.080686,40.6,39.87,0.730000000000004,20687
1900-01-01 08:37:38.181585,40.7,40.19,0.5100000000000051,20788
1900-01-01 08:37:38.282145,40.8,40.35,0.44999999999999574,20889
1900-01-01 08:37:38.383089,40.9,40.45,0.44999999999999574,20990
1900-01-01 08:37:38.484054,41.0,40.47,0.5300000000000011,21091
1900-01-01 08:37:38.585470,41.1,40.6,0.5,21192
1900-01-01 08:37:38.686114,41.2,40.74,0.46000000000000085,21293
1900-01-01 08:37:38.786401,41.3,41.25,0.04999999999999716,21393
1900-01-01 08:37:38.886874,41.4,41.01,0.39000000000000057,21493
1900-01-01 08:37:38.987855,41.5,40.96,0.5399999999999991,21594
1900-01-01 08:37:39.089139,41.6,41.57,0.030000000000001137,21696
1900-01-01 08:37:39.189665,41.7,41.33,0.37000000000000455,21796
1900-01-01 08:37:39.290459,41.8,41.59,0.20999999999999375,21897
1900-01-01 08:37:39.391447,41.9,41.69,0.21000000000000085,21998
1900-01-01 08:37:39.492398,42.0,42.28,0.28000000000000114,22099
1900-01-01 08:37:39.593270,42.1,41.91,0.19000000000000483,22200
1900-01-01 08:37:39.694537,42.2,42.42,0.21999999999999886,22301
1900-01-01 08:37:39.795217,42.3,42.22,0.0799999999999983,22402
1900-01-01 08:37:39.896412,42.4,42.27,0.12999999999999545,22503
1900-01-01 08:37:39.996944,42.5,42.3,0.20000000000000284,22603
1900-01-01 08:37:40.097954,42.6,42.51,0.09000000000000341,22704
1900-01-01 08:37:40.199020,42.7,42.62,0.0800000000000054,22806
1900-01-01 08:37:40.300185,42.8,42.76,0.03999999999999915,22907
1900-01-01 08:37:40.401047,42.9,42.83,0.07000000000000028,23008
1900-01-01 08:37:40.502063,43.0,43.27,0.2700000000000031,23109
1900-01-01 08:37:40.603072,43.1,43.24,0.14000000000000057,23210
1900-01-01 08:37:40.704013,43.2,42.91,0.29000000000000625,23311
1900-01-01 08:37:40.805130,43.3,42.88,0.4199999999999946,23412
1900-01-01 08:37:40.905697,43.4,43.12,0.28000000000000114,23512
1900-01-01 08:37:41.006552,43.5,43.12,0.38000000000000256,23613
1900-01-01 08:37:41.107577,43.6,43.56,0.03999999999999915,23714
1900-01-01 08:37:41.208634,43.7,43.7,0.0,23815
1900-01-01 08:37:41.309644,43.8,43.34,0.45999999999999375,23916
1900-01-01 08:37:41.410701,43.9,43.78,0.11999999999999744,24017
1900-01-01 08:37:41.511950,44.0,43.51,0.490000000000002,24118
1900-01-01 08:37:41.612302,44.1,43.65,0.45000000000000284,24219
1900-01-01 08:37:41.713311,44.2,44.24,0.03999999999999915,24320
